更新时间,#genre#
CCTV10,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV16,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV5,https://stream1.freetv.fun/ipv6-cctv-5-12.m3u8

CCTV1,http://123.166.61.70:8003/hls/11/index.m3u8
CCTV2,http://123.166.61.70:8003/hls/12/index.m3u8
CCTV4,http://123.166.61.70:8003/hls/41/index.m3u8
CCTV7,http://123.166.61.70:8003/hls/42/index.m3u8
CCTV11,http://123.166.61.70:8003/hls/43/index.m3u8
CCTV15,http://123.166.61.70:8003/hls/44/index.m3u8
CCTV16,http://123.166.61.70:8003/hls/16/index.m3u8

CCTV1,http://115.48.63.30:9901/tsfile/live/0001_1.m3u8
CCTV3,http://115.48.63.30:9901/tsfile/live/0003_1.m3u8
CCTV5,http://115.48.63.30:9901/tsfile/live/0005_1.m3u8
CCTV6,http://115.48.63.30:9901/tsfile/live/0006_1.m3u8
CCTV8,http://115.48.63.30:9901/tsfile/live/0008_1.m3u8
CCTV9,http://115.48.63.30:9901/tsfile/live/1005_1.m3u8
CCTV11,http://115.48.63.30:9901/tsfile/live/0011_1.m3u8

CCTV2,http://223.112.219.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://223.112.219.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010144/
CCTV2,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010145/
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010214/
CCTV7,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010215/
CCTV8,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010216/
CCTV8,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010203/
CCTV12,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/
CCTV14,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008170/
CCTV16,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010142/
CCTV17,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010210/

CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265005/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265006/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265007/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000024341/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/
CCTV11,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031107/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032494/
CCTV13,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031108/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006673/
CCTV15,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031109/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000233002/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268004/

CCTV1,http://101.65.32.166:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://101.65.32.166:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://101.65.32.166:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://101.65.32.166:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://101.65.32.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://101.65.32.166:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://101.65.32.166:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://101.65.32.166:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://101.65.32.166:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://101.65.32.166:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://101.65.32.166:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://101.65.32.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://101.65.32.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://101.65.32.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://101.65.32.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8

CCTV第一剧场,http://113.195.4.134:9901/tsfile/live/1028_1.m3u8?key=txiptv
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1085_1.m3u8?key=txiptv
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1037_1.m3u8?key=txiptv
CCTV风云足球,http://113.195.4.134:9901/tsfile/live/1049_1.m3u8?key=txiptv
CCTV女性时尚,http://113.195.4.134:9901/tsfile/live/1054_1.m3u8?key=txiptv
CCTV风云足球,http://113.195.4.134:9901/tsfile/live/1049_1.m3u8?key=txiptv


CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000030810/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000004953/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018602/1.m3u8
CCTV2,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000005000031113/1.m3u8


卫视专享,#genre#

北京卫视,http://180.158.164.233:8888/udp/239.45.3.229:5140
天津卫视,http://180.158.164.233:8888/udp/239.45.1.124:5140
东方卫视,http://180.158.164.233:8888/udp/239.45.3.146:5140
东南卫视,http://180.158.164.233:8888/udp/239.45.1.121:5140
海南卫视,http://180.158.164.233:8888/udp/239.45.1.81:5140
广东卫视,http://180.158.164.233:8888/udp/239.45.3.230:5140
广西卫视,http://180.158.164.233:8888/udp/239.45.0.5:5140
深圳卫视,http://180.158.164.233:8888/udp/239.45.3.231:5140
江苏卫视,http://180.158.164.233:8888/udp/239.45.3.177:5140
江西卫视,http://180.158.164.233:8888/udp/239.45.1.122:5140
浙江卫视,http://180.158.164.233:8888/udp/239.45.3.178:5140
湖北卫视,http://180.158.164.233:8888/udp/239.45.3.239:5140
湖南卫视,http://180.158.164.233:8888/udp/239.45.3.228:5140
安徽卫视,http://180.158.164.233:8888/udp/239.45.1.120:5140
河北卫视,http://180.158.164.233:8888/udp/239.45.1.44:5140
河南卫视,http://180.158.164.233:8888/udp/239.45.0.3:5140
山东卫视,http://180.158.164.233:8888/udp/239.45.3.238:5140
山西卫视,http://180.158.164.233:8888/udp/239.45.1.229:5140
龙江卫视,http://180.158.164.233:8888/udp/239.45.3.232:5140
吉林卫视,http://180.158.164.233:8888/udp/239.45.0.6:5140
辽宁卫视,http://180.158.164.233:8888/udp/239.45.1.123:5140
延边卫视,http://180.158.164.233:8888/udp/239.45.0.39:5140
云南卫视,http://180.158.164.233:8888/udp/239.45.0.4:5140
贵州卫视,http://180.158.164.233:8888/udp/239.45.1.80:5140
四川卫视,http://180.158.164.233:8888/udp/239.45.1.83:5140
重庆卫视,http://180.158.164.233:8888/udp/239.45.1.84:5140
陕西卫视,http://180.158.164.233:8888/udp/239.45.1.232:5140
甘肃卫视,http://180.158.164.233:8888/udp/239.45.0.15:5140
宁夏卫视,http://180.158.164.233:8888/udp/239.45.1.213:5140
青海卫视,http://180.158.164.233:8888/udp/239.45.0.37:5140
内蒙卫视,http://180.158.164.233:8888/udp/239.45.1.238:5140
西藏卫视,http://180.158.164.233:8888/udp/239.45.1.231:5140
新疆卫视,http://180.158.164.233:8888/udp/239.45.1.116:5140
兵团卫视,http://180.158.164.233:8888/udp/239.45.1.117:5140
三沙卫视,http://180.158.164.233:8888/udp/239.45.0.56:5140
康巴卫视,http://180.158.164.233:8888/udp/239.45.1.251:5140

北京卫视,http://180.158.191.162:9999/udp/239.45.3.229:5140
天津卫视,http://180.158.191.162:9999/udp/239.45.1.124:5140
东方卫视,http://180.158.191.162:9999/udp/239.45.3.146:5140
东南卫视,http://180.158.191.162:9999/udp/239.45.1.121:5140
海南卫视,http://180.158.191.162:9999/udp/239.45.1.81:5140
广东卫视,http://180.158.191.162:9999/udp/239.45.3.230:5140
广西卫视,http://180.158.191.162:9999/udp/239.45.0.5:5140
深圳卫视,http://180.158.191.162:9999/udp/239.45.3.231:5140
江苏卫视,http://180.158.191.162:9999/udp/239.45.3.177:5140
江西卫视,http://180.158.191.162:9999/udp/239.45.1.122:5140
浙江卫视,http://180.158.191.162:9999/udp/239.45.3.178:5140
湖北卫视,http://180.158.191.162:9999/udp/239.45.3.239:5140
湖南卫视,http://180.158.191.162:9999/udp/239.45.3.228:5140
安徽卫视,http://180.158.191.162:9999/udp/239.45.1.120:5140
河北卫视,http://180.158.191.162:9999/udp/239.45.1.44:5140
河南卫视,http://180.158.191.162:9999/udp/239.45.0.3:5140
山东卫视,http://180.158.191.162:9999/udp/239.45.3.238:5140
山西卫视,http://180.158.191.162:9999/udp/239.45.1.229:5140
龙江卫视,http://180.158.191.162:9999/udp/239.45.3.232:5140
吉林卫视,http://180.158.191.162:9999/udp/239.45.0.6:5140
辽宁卫视,http://180.158.191.162:9999/udp/239.45.1.123:5140
延边卫视,http://180.158.191.162:9999/udp/239.45.0.39:5140
云南卫视,http://180.158.191.162:9999/udp/239.45.0.4:5140
贵州卫视,http://180.158.191.162:9999/udp/239.45.1.80:5140
四川卫视,http://180.158.191.162:9999/udp/239.45.1.83:5140
重庆卫视,http://180.158.191.162:9999/udp/239.45.1.84:5140
陕西卫视,http://180.158.191.162:9999/udp/239.45.1.232:5140
甘肃卫视,http://180.158.191.162:9999/udp/239.45.0.15:5140
宁夏卫视,http://180.158.191.162:9999/udp/239.45.1.213:5140
青海卫视,http://180.158.191.162:9999/udp/239.45.0.37:5140
内蒙卫视,http://180.158.191.162:9999/udp/239.45.1.238:5140
西藏卫视,http://180.158.191.162:9999/udp/239.45.1.231:5140
新疆卫视,http://180.158.191.162:9999/udp/239.45.1.116:5140
兵团卫视,http://180.158.191.162:9999/udp/239.45.1.117:5140
三沙卫视,http://180.158.191.162:9999/udp/239.45.0.56:5140
康巴卫视,http://180.158.191.162:9999/udp/239.45.1.251:5140

东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
东方卫视,http://223.215.11.132:2000/rtp/238.1.78.163:7176
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://114.246.183.162:4022/rtp/239.3.1.136:8032
东方卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/349/2024054503.m3u8
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.41.27.144:18888/udp/239.45.3.178:5140
浙江卫视,http://110.178.38.156:8083/udp/239.1.1.38:8038
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$1920x1080
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$1920x1080
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265024/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖北卫视,http://119.98.133.130:4000/rtp/239.254.96.115:8664
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
湖北卫视,http://113.93.49.27:2000/udp/239.77.0.95:5146
湖北卫视,http://113.93.51.232:2000/udp/239.77.1.174:5146

北京卫视,http://114.243.97.208:8822/rtp/239.3.1.241:8000
天津卫视,http://114.243.97.208:8822/rtp/239.3.1.141:1234
东方卫视,http://114.243.97.208:8822/rtp/239.3.1.136:8032
东南卫视,http://114.243.97.208:8822/rtp/239.3.1.156:8148
海南卫视,http://114.243.97.208:8822/rtp/239.3.1.45:8304
广东卫视,http://114.243.97.208:8822/rtp/239.3.1.142:8048
广西卫视,http://114.243.97.208:8822/rtp/239.3.1.39:8300
深圳卫视,http://114.243.97.208:8822/rtp/239.3.1.134:8020
江苏卫视,http://114.243.97.208:8822/rtp/239.3.1.135:8028
江西卫视,http://114.243.97.208:8822/rtp/239.3.1.123:8164
浙江卫视,http://114.243.97.208:8822/rtp/239.3.1.137:8036
湖北卫视,http://114.243.97.208:8822/rtp/239.3.1.138:8044
湖南卫视,http://114.243.97.208:8822/rtp/239.3.1.132:8012
安徽卫视,http://114.243.97.208:8822/rtp/239.3.1.211:8064
山东卫视,http://114.243.97.208:8822/rtp/239.3.1.209:8052
山西卫视,http://114.243.97.208:8822/rtp/239.3.1.42:8172
教育卫视,http://114.243.97.208:8822/rtp/239.3.1.52:4120
河北卫视,http://114.243.97.208:8822/rtp/239.3.1.148:8072
河南卫视,http://114.243.97.208:8822/rtp/239.3.1.27:8128
厦门卫视,http://114.243.97.208:8822/rtp/239.3.1.143:4120
龙江卫视,http://114.243.97.208:8822/rtp/239.3.1.133:8016
吉林卫视,http://114.243.97.208:8822/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.97.208:8822/rtp/239.3.1.210:8056
三沙卫视,http://114.243.97.208:8822/rtp/239.3.1.155:4120
云南卫视,http://114.243.97.208:8822/rtp/239.3.1.26:8108
贵州卫视,http://114.243.97.208:8822/rtp/239.3.1.149:8076
四川卫视,http://114.243.97.208:8822/rtp/239.3.1.29:8288
重庆卫视,http://114.243.97.208:8822/rtp/239.3.1.122:8160
陕西卫视,http://114.243.97.208:8822/rtp/239.3.1.41:8140
甘肃卫视,http://114.243.97.208:8822/rtp/239.3.1.49:8188
宁夏卫视,http://114.243.97.208:8822/rtp/239.3.1.46:8124
青海卫视,http://114.243.97.208:8822/rtp/239.3.1.44:8184
内蒙卫视,http://114.243.97.208:8822/rtp/239.3.1.43:8176
西藏卫视,http://114.243.97.208:8822/rtp/239.3.1.47:8164
新疆卫视,http://114.243.97.208:8822/rtp/239.3.1.48:8160
兵团卫视,http://114.243.97.208:8822/rtp/239.3.1.144:4120

北京卫视,http://114.243.104.64:8822/rtp/239.3.1.241:8000
天津卫视,http://114.243.104.64:8822/rtp/239.3.1.141:1234
东方卫视,http://114.243.104.64:8822/rtp/239.3.1.136:8032
东南卫视,http://114.243.104.64:8822/rtp/239.3.1.156:8148
海南卫视,http://114.243.104.64:8822/rtp/239.3.1.45:8304
广东卫视,http://114.243.104.64:8822/rtp/239.3.1.142:8048
广西卫视,http://114.243.104.64:8822/rtp/239.3.1.39:8300
深圳卫视,http://114.243.104.64:8822/rtp/239.3.1.134:8020
江苏卫视,http://114.243.104.64:8822/rtp/239.3.1.135:8028
江西卫视,http://114.243.104.64:8822/rtp/239.3.1.123:8164
浙江卫视,http://114.243.104.64:8822/rtp/239.3.1.137:8036
湖北卫视,http://114.243.104.64:8822/rtp/239.3.1.138:8044
湖南卫视,http://114.243.104.64:8822/rtp/239.3.1.132:8012
安徽卫视,http://114.243.104.64:8822/rtp/239.3.1.211:8064
山东卫视,http://114.243.104.64:8822/rtp/239.3.1.209:8052
山西卫视,http://114.243.104.64:8822/rtp/239.3.1.42:8172
教育卫视,http://114.243.104.64:8822/rtp/239.3.1.52:4120
河北卫视,http://114.243.104.64:8822/rtp/239.3.1.148:8072
河南卫视,http://114.243.104.64:8822/rtp/239.3.1.27:8128
厦门卫视,http://114.243.104.64:8822/rtp/239.3.1.143:4120
龙江卫视,http://114.243.104.64:8822/rtp/239.3.1.133:8016
吉林卫视,http://114.243.104.64:8822/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.104.64:8822/rtp/239.3.1.210:8056
三沙卫视,http://114.243.104.64:8822/rtp/239.3.1.155:4120
云南卫视,http://114.243.104.64:8822/rtp/239.3.1.26:8108
贵州卫视,http://114.243.104.64:8822/rtp/239.3.1.149:8076
四川卫视,http://114.243.104.64:8822/rtp/239.3.1.29:8288
重庆卫视,http://114.243.104.64:8822/rtp/239.3.1.122:8160
陕西卫视,http://114.243.104.64:8822/rtp/239.3.1.41:8140
甘肃卫视,http://114.243.104.64:8822/rtp/239.3.1.49:8188
宁夏卫视,http://114.243.104.64:8822/rtp/239.3.1.46:8124
青海卫视,http://114.243.104.64:8822/rtp/239.3.1.44:8184
内蒙卫视,http://114.243.104.64:8822/rtp/239.3.1.43:8176
西藏卫视,http://114.243.104.64:8822/rtp/239.3.1.47:8164
新疆卫视,http://114.243.104.64:8822/rtp/239.3.1.48:8160
兵团卫视,http://114.243.104.64:8822/rtp/239.3.1.144:4120

北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010083/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8
